Date,VOO,Volume,Next Close,RSI,20SMA,BBLower,BBUpper,STD,ZScore,MACD,MACD Signal Line
2018-01-16,254.479996,3719600,256.940002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,256.940002,1867700,256.589996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,256.589996,3154200,257.679993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,257.679993,2541200,259.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,259.75,1607800,260.339996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,260.339996,2161100,260.209991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,260.209991,2935500,260.329987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,260.329987,3585600,263.359985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,263.359985,2857300,261.540009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,261.540009,5145000,258.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,258.75,6678900,258.98999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,258.98999,5585800,258.730011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,258.730011,3125700,253.190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,253.190002,5532200,242.789993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,242.789993,8559200,247.27999900000003,31.078003506832587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-06,247.27999900000003,11701700,245.92999300000002,40.406521834708144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-07,245.92999300000002,6240200,236.789993,38.71002994507755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,236.789993,6985700,240.440002,29.637361544558132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,240.440002,9713100,243.74000499999997,36.08022855646108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-12,243.74000499999997,4236200,244.559998,41.31247208811806,253.89249714999997,238.29115236984788,269.4938419301521,7.800672390076049,-1.3014893642906882,0.0,0.0
2018-02-13,244.559998,3077700,247.75999500000003,42.570437606612934,253.39649724999995,237.27917822842633,269.51381627157355,8.05865951078681,-1.0965222240959516,0.0,0.0
2018-02-14,247.75999500000003,3650800,250.97000099999997,47.31638177040421,252.93749689999999,236.72737680488117,269.1476169951188,8.105060047559409,-0.6387987096479315,0.0,0.0
2018-02-15,250.97000099999997,2923800,250.940002,51.634219111471324,252.65649714999995,236.51468163413006,268.79831266586984,8.070907757934945,-0.20895990892002164,0.0,0.0
2018-02-16,250.940002,3007500,249.419998,51.59166359818339,252.31949759999998,236.33056072569283,268.3084344743071,7.994468437153566,-0.17255626322682116,0.0,0.0
2018-02-20,249.419998,3454400,248.11000099999998,49.37134246613429,251.8029975,236.14356074894866,267.4624342510513,7.829718375525667,-0.30435315623213877,0.0,0.0
2018-02-21,248.11000099999998,2798000,248.41000400000001,47.475022183407106,251.19149775,235.96409457233443,266.41890092766556,7.613701588832776,-0.404730434210835,-4.033203400849686,0.0
2018-02-22,248.41000400000001,3177700,252.49000499999997,47.96790991156057,250.60149840000003,235.9126554231221,265.29034137687796,7.344421488438964,-0.2983889750131711,-3.7531220702784367,0.0
2018-02-23,252.49000499999997,2923100,255.399994,54.25494185376784,250.2094993,236.17625134489867,264.24274725510134,7.01662397755066,0.3250146662121739,-3.16544434324652,0.0
2018-02-26,255.399994,1892000,252.13999900000002,58.13993334561291,249.81149975,236.8847977027213,262.7382017972787,6.4633510236393485,0.8646434689312693,-2.4368037611759803,0.0
2018-02-27,252.13999900000002,2947100,249.33999599999999,52.73652637635504,249.34149925000003,237.51826704196566,261.1647314580344,5.911616104017185,0.47338996659446403,-2.098218248030406,0.0
2018-02-28,249.33999599999999,2716600,246.05000299999998,48.56192254774632,248.87099905,237.8619409035597,259.88005719644025,5.504529073220141,0.08520201160925615,-2.032395441457311,0.0
2018-03-01,246.05000299999998,5182300,247.36000099999998,44.14049876141788,248.2239997,238.19216353658067,258.25583586341935,5.015918081709676,-0.4334194986013458,-2.220113248940436,0.0
2018-03-02,247.36000099999998,3276500,250.19999700000002,46.23939403079105,247.65549919999998,238.85669191723363,256.45430648276636,4.399403641383174,-0.06716778547446321,-2.2373839043879684,0.0
2018-03-05,250.19999700000002,3024600,250.830002,50.575205285450444,247.50599894999996,238.9914021972194,256.0205957027805,4.25729837639028,0.6327952170184217,-1.9988654047598402,-2.6639499803473985
2018-03-06,250.830002,1932000,250.72000099999997,51.50947875594119,247.90799939999997,239.5645230713672,256.2514757286327,4.171738164316382,0.7004280913394445,-1.7389560343416406,-2.478951191146247
2018-03-07,250.72000099999997,2730200,251.88999900000002,51.3270418499632,248.07999949999993,239.65397702150773,256.50602197849213,4.2130112392460966,0.6266305381308355,-1.5242811824830653,-2.288017189413611
2018-03-08,251.88999900000002,3021600,256.25,53.224688721914795,248.37799979999994,239.85618357686727,256.8998160231326,4.260908111566331,0.8242372536658736,-1.24538473521514,-2.0794906985739168
2018-03-09,256.25,2450800,256.0,59.55315488053451,249.35100014999998,241.97728126962235,256.72471903037757,3.6868594401888095,1.8712402688307304,-0.664877356470015,-1.7965680301531366
2018-03-12,256.0,2029200,254.309998,59.059740938853174,250.12900005,243.4274138986149,256.83058620138513,3.350793075692554,1.7521225027560254,-0.22242995310591596,-1.4817404147436926
2018-03-13,254.309998,3080600,252.97000099999997,55.70008798792161,250.65749970000002,244.4023972511162,256.9126021488838,3.1275512244418975,1.167846036047505,-0.008063287187013657,-1.1870049892323569
2018-03-14,252.97000099999997,2352700,252.729996,53.1198429412468,251.07799984999997,245.41649367252109,256.73950602747885,2.8307530887394488,0.6683737827669449,0.05308534607922866,-0.9389869221700399
2018-03-15,252.729996,2161500,252.99000499999997,52.64940785015534,251.32649989999996,245.83563201621055,256.8173677837894,2.745433941894707,0.5112110251800288,0.08124316022139055,-0.7349409056917539
2018-03-16,252.99000499999997,1554600,249.61000099999998,53.13364364846746,251.4275001,245.89244296334505,256.96255723665496,2.7675285683274717,0.564584921681314,0.12311973642715657,-0.5633287772679718
2018-03-19,249.61000099999998,2715800,250.05000299999998,46.47930873653569,251.36100004999997,245.77241362804725,256.94958647195267,2.7942932109763574,-0.6266339706662964,-0.11510400285814626,-0.4736838223860067
2018-03-20,250.05000299999998,1991400,249.47000099999997,47.40277285482302,251.39250030000002,245.84105238130036,256.9439482186997,2.7757239593498357,-0.48365663144490206,-0.2653349324650378,-0.43201404440181296
2018-03-21,249.47000099999997,2777300,243.270004,46.26945375599753,251.4605003,246.03976987183492,256.8812307281651,2.7103652140825467,-0.7344026146947945,-0.426281433638934,-0.4308675222492372
2018-03-22,243.270004,3589400,238.08999599999999,36.283233940993995,251.2035003,244.8257371523412,257.58126344765884,3.188881573829409,-2.4878616895367993,-1.042107866938835,-0.5531155911871568
2018-03-23,238.08999599999999,3815500,243.52999900000003,30.383093222417813,250.48349985,241.95917933090678,259.00782036909317,4.262160259546602,-2.9077986502831297,-1.925937102522056,-0.8276798934541367
2018-03-26,243.52999900000003,5529000,239.309998,41.197560199175896,249.8900001,241.1669889015648,258.61301129843525,4.361505599217613,-1.4582122974096063,-2.162487550884748,-1.0946414249402592
2018-03-27,239.309998,3363600,238.63999900000002,36.4653031922949,249.24850005000002,239.45975013039197,259.03724996960807,4.894374959804033,-2.0305967833731198,-2.6598136223838935,-1.407675864428986
2018-03-28,238.63999900000002,4384100,242.080002,35.762916874384956,248.7135002,237.88847778734774,259.53852261265223,5.412511206326128,-1.8611511026944574,-3.0725925032178907,-1.740659192186767
2018-03-29,242.080002,2910800,236.479996,41.94590514557558,248.51500014999996,237.3612869852273,259.6687133147726,5.576856582386323,-1.1538754950815744,-3.08656326736741,-2.0098400072228957
2018-04-02,236.479996,4696400,239.479996,35.889745160917855,247.97099989999998,235.6452937277425,260.29670607225745,6.162853086128731,-1.864559115625161,-3.509058637941905,-2.3096837333666977
2018-04-03,239.479996,3287900,242.24000499999997,40.81927495928349,247.43499985,234.62096097609194,260.2490387239081,6.407019436954031,-1.241607572488011,-3.560768017874125,-2.559900590268183
2018-04-04,242.24000499999997,4598000,243.99000499999997,45.00862365067897,247.00549999999998,234.09991600871808,259.9110839912819,6.452791995640943,-0.7385167541769907,-3.3405308537996916,-2.7160266429744846
2018-04-05,243.99000499999997,3436600,238.61999500000002,47.54417373759385,246.66900019999997,233.8175291488854,259.52047125111454,6.425735525557289,-0.41691650540934144,-2.99031050184621,-2.7708834147488295
2018-04-06,238.61999500000002,4931600,239.58999599999999,41.25773464878548,246.00549999999998,232.93243955632266,259.0785604436773,6.536530221838664,-1.1298815655016576,-3.1102205907504867,-2.838750849949161
2018-04-09,239.58999599999999,2956000,243.539993,42.73076124693202,245.17249979999997,232.7077040015906,257.63729559840937,6.232397899204686,-0.8957232657934702,-3.0913441351541167,-2.889269506990152
2018-04-10,243.539993,2903800,242.25,48.404637191002614,244.54949945000004,233.10814113353024,255.99085776646984,5.7206791582348995,-0.17646618907946457,-2.7262264205398026,-2.8566608897000823
2018-04-11,242.25,2068300,244.27999900000003,46.77479487785149,243.94649955,233.38930684722848,254.50369225277151,5.278596351385758,-0.3213921726662481,-2.5120028501663114,-2.787729281793328
2018-04-12,244.27999900000003,1723600,243.600006,49.64801168200421,243.51199945000002,233.79414551464723,253.2298533853528,4.8589269676764,0.15805949649152276,-2.153599815256399,-2.6609033884859423
2018-04-13,243.600006,2887700,245.580002,48.69965814570111,243.05549995,234.30276466974294,251.80823523025708,4.376367640128542,0.12441963170717582,-1.902501724483642,-2.5092230556854824
2018-04-16,245.580002,2149200,248.22000099999997,51.59879763913643,242.68499979999996,235.09572859361572,250.2742710063842,3.7946356031921185,0.7629196852432207,-1.526143120892641,-2.3126070687269142
2018-04-17,248.22000099999997,2301800,248.36000099999998,55.23162156986505,242.61549979999995,235.2592891058414,249.97171049415851,3.6781053470792817,1.5237467856787872,-1.0032851138524848,-2.0507426777520283
2018-04-18,248.36000099999998,1365100,247.0,55.422699672197396,242.5309997,235.4860890582352,249.5759103417648,3.5224553208824045,1.6548119902170324,-0.5710369873810919,-1.7548015396778411
2018-04-19,247.0,1997100,245.0,53.05377254039444,242.40749965,235.77921164863415,249.03578765136587,3.314144000682937,1.3857274605610468,-0.33436361208435983,-1.470713954159145
2018-04-20,245.0,2103900,244.88999900000002,49.690131645230466,242.49399945,235.7783682935377,249.20963060646227,3.3578155782311394,0.7463186978601558,-0.3046695019563401,-1.237505063718584
2018-04-23,244.88999900000002,1472600,241.55000299999998,49.504228400635114,242.83399960000003,236.36048317437442,249.30751602562563,3.2367582128128003,0.6352032696978285,-0.2867078771898548,-1.0473456264128382
2018-04-24,241.55000299999998,3653500,242.169998,44.10824508520102,242.73499980000003,236.2465440906616,249.22345550933846,3.2442278546692176,-0.365263123641133,-0.5358064802680929,-0.9450377971838892
2018-04-25,242.169998,2354800,244.66000400000001,45.3001493311712,242.87799980000005,236.57435169490674,249.18164790509337,3.1518240525466577,-0.22463239958715342,-0.6754048561240609,-0.8911112089719235
2018-04-26,244.66000400000001,2106800,244.919998,49.91928805045696,243.17900005000007,237.1443871818494,249.21361291815074,3.017306434075339,0.4908364405002179,-0.5784469243174613,-0.8285783520410311
2018-04-27,244.919998,2178600,242.919998,50.390361408317105,243.32099985000005,237.26290178829376,249.37909791170634,3.0290490308531512,0.5278878399500766,-0.47515048288136086,-0.7578927782090971
2018-04-30,242.919998,2146100,243.440002,46.74761560669416,243.64299995000005,238.45087999479415,248.83511990520594,2.596059977602952,-0.27849970965140447,-0.54834956172337,-0.7159841349119518
2018-05-01,243.440002,2323100,241.77999900000003,47.80413831696174,243.84100025000006,239.00949795671232,248.6725025432878,2.4157511466438715,-0.16599319452136707,-0.5579684689446083,-0.6843810017184832
2018-05-02,241.77999900000003,1636400,241.210007,44.75177045748758,243.81799995,238.951974217717,248.684025682283,2.43301286614149,-0.8376449538600387,-0.6915679265231631,-0.6858183866794192
2018-05-03,241.210007,2666500,244.41000400000001,43.71950548854509,243.67900004999996,238.68346896347424,248.67453113652567,2.4977655432628643,-0.9884807069500557,-0.833828197543113,-0.715420348852158
2018-05-04,244.41000400000001,1785200,245.169998,50.607704311489826,243.96850049999998,239.54037948425955,248.3966215157404,2.214060507870222,0.19940895853146107,-0.6805129432420074,-0.7084388677301279
2018-05-07,245.169998,3127200,245.16000400000001,52.10692567191364,244.24750059999997,240.27870349961307,248.21629770038686,1.9843985501934398,0.4648750624767895,-0.49201271900903976,-0.6651536379859102
2018-05-08,245.16000400000001,1924500,247.539993,52.08453695414983,244.32850115000002,240.35464594908632,248.30235635091373,1.98692760045685,0.41848673792080143,-0.3395176177551775,-0.6000264339397636
2018-05-09,247.539993,1506200,249.86000099999998,56.84042101499251,244.59300080000003,240.50516671911546,248.6808348808846,2.043917040442285,1.441835525458646,-0.02631557981834476,-0.4852842631154799
2018-05-10,249.86000099999998,1537600,250.47000099999997,60.913149542443854,244.87200090000002,240.18930002917335,249.55470177082668,2.341350435413326,2.130394504195361,0.4044423881358057,-0.30733893286522285
2018-05-11,250.47000099999997,1703500,250.75,61.93036285763412,245.21550064999997,239.98103353753902,250.44996776246091,2.6172335562304703,2.007654356062863,0.7859827631638723,-0.08867459365940383
2018-05-14,250.75,1478200,249.02999900000003,62.41388913206693,245.47400054999994,239.7092870686173,251.23871403138259,2.882356740691325,1.830446375882891,1.0982894414546536,0.14871821336340765
2018-05-15,249.02999900000003,2600600,250.08999599999999,57.57616625100754,245.51450044999996,239.66246816575585,251.36653273424406,2.926016142122055,1.2014624592776528,1.193249984942213,0.3576245676791687
2018-05-16,250.08999599999999,2588700,249.88000499999998,59.65177183342831,245.60100019999996,239.53601790336967,251.66598249663025,3.0324911483151515,1.4802997207408526,1.3386091459658758,0.5538214833365102
2018-05-17,249.88000499999998,1714200,249.25999500000003,59.03556098291327,245.74500045,239.42269056372874,252.06731033627125,3.1611549431356303,1.3080676602009182,1.4204883046486714,0.7271548475989424
2018-05-18,249.25999500000003,1702800,251.08999599999999,57.15811861419352,245.95800020000001,239.46568482509338,252.45031557490665,3.2461576874533145,1.017200985880174,1.4189912545608365,0.8655221289913213
2018-05-21,251.08999599999999,1262900,250.36999500000002,61.09124227450051,246.26800004999996,239.4265740170115,253.10942608298842,3.420713016494227,1.4096464470269798,1.5476304973175274,1.0019438026565626
2018-05-22,250.36999500000002,1055400,251.149994,58.80384678704793,246.70899964999998,240.00522751356405,253.4127717864359,3.351886068217968,1.0922195073135066,1.5733434368298447,1.116223729491219
2018-05-23,251.149994,1484100,250.669998,60.528080679763875,247.15799945000003,240.5279061970163,253.78809270298376,3.3150466264918683,1.204204646202659,1.637781204973919,1.220535224587759
2018-05-24,250.669998,2025300,250.039993,58.89449297528467,247.45849915000002,240.76404123513817,254.15295706486188,3.3472289574309224,0.9594500080044931,1.6313121833776734,1.302690616345742
2018-05-25,250.039993,1654700,247.149994,56.73032058457809,247.71449890000002,241.03635186899933,254.39264593100071,3.3390735155003495,0.6964489069212716,1.5573966002651787,1.3536318131296292
2018-05-29,247.149994,4465800,250.41000400000001,48.014165826783696,247.9259987000001,241.61054111669958,254.2414562833006,3.157728791650255,-0.24574773554082027,1.25119619070108,1.3331446886439196
2018-05-30,250.41000400000001,1359700,248.789993,56.19090111520192,248.27449880000003,242.22400969619434,254.32498790380572,3.0252445519028424,0.7058950651301151,1.257094716647174,1.3179346942445704
2018-05-31,248.789993,2378800,251.41000400000001,51.82829913297793,248.62499850000003,243.358646863423,253.89135013657707,2.6331758182885245,0.06265988729427811,1.1181585564436887,1.2779794666843942
2018-06-01,251.41000400000001,1953900,252.520004,57.56629676809797,249.13499835000002,244.98181986719084,253.2881768328092,2.076589241404595,1.095549184518164,1.205566618319125,1.2634968970113405
2018-06-04,252.520004,2031500,252.86999500000002,59.753556894785696,249.54049835,245.74343253036122,253.3375641696388,1.8985329098194,1.5693726638025052,1.348857075705041,1.2805689327500807
2018-06-05,252.86999500000002,1491200,254.88999900000002,60.44586587377435,249.9254982,246.42954851110696,253.42144788889303,1.7479748444465242,1.6845189788371153,1.4736695984352934,1.3191890658871233
2018-06-06,254.88999900000002,2763200,254.770004,64.26644120275972,250.41199794999997,246.99700119379878,253.82699470620116,1.7074983781005917,2.6225506901982185,1.7158031521591681,1.3985118831415324
2018-06-07,254.770004,2615900,255.57000699999998,63.87176457971705,250.77349849999996,247.1281956162788,254.41880138372113,1.822651441860581,2.1926877559871607,1.8763833648811783,1.4940861794894618
2018-06-08,255.57000699999998,1517500,255.899994,65.39749512110447,251.05899879999998,246.8880762820816,255.22992131791835,2.08546125895919,2.163074562339912,2.044628689778733,1.604194681547316
2018-06-11,255.899994,2648000,256.329987,66.03466738147175,251.33049845,246.67008970888278,255.9909071911172,2.330204370558606,1.9609848851603437,2.1794679649573823,1.7192493382293295
2018-06-12,256.329987,1182200,255.309998,66.89023561263113,251.6094978,246.47728302007255,256.7417125799275,2.566107389963727,1.8395524748739098,2.2945754658528017,1.834314563754024
2018-06-13,255.309998,2507800,256.049988,62.84618586401072,251.92349774999997,246.6934669463521,257.15352855364785,2.6150154018239333,1.2950211488766024,2.2772437532682943,1.922900401656878
2018-06-14,256.049988,1913800,255.830002,64.52200769996008,252.22149734999994,246.76886075987923,257.67413394012067,2.726318295060358,1.4042713416612604,2.296743821718934,1.9976690856692894
2018-06-15,255.830002,2000100,255.22000099999997,63.603548930242155,252.51899719999992,246.96157288493131,258.07642151506855,2.7787121575343035,1.1915609146569968,2.268299193619356,2.0517951072593026
2018-06-18,255.22000099999997,2015800,254.25,61.01012281842541,252.81699749999993,247.3521449365617,258.2818500634381,2.7324262817191127,0.879439462311197,2.1715029044403025,2.075736666695503
2018-06-19,254.25,1863300,254.710007,57.02806565980658,252.9749977,247.53634440307823,258.4136509969218,2.719326648460882,0.46886691627195753,1.9935398869417043,2.059297310744743
2018-06-20,254.710007,1578200,253.11999500000002,58.41426878743307,253.19199829999997,247.84078943813216,258.54320716186777,2.6756044309338956,0.567351691621387,1.8680874842069954,2.0210553454371936
2018-06-21,253.11999500000002,4037600,253.57000699999998,52.15197580390621,253.29049835,248.02137054487602,258.559626155124,2.6345639025619993,-0.06471786462806342,1.621671254324184,1.9411785272145918
2018-06-22,253.57000699999998,3092000,250.059998,53.66596554086371,253.4354988,248.30501851985616,258.56597908014385,2.565240140071927,0.05243493499840493,1.4460279146231017,1.842148404696294
2018-06-25,250.059998,6690000,250.61000099999998,42.39743422721077,253.43649905,248.30866002117529,258.56433807882473,2.563919514412363,-1.3169294242740213,1.0119359428958035,1.6761059123361959
2018-06-26,250.61000099999998,2968600,248.52999900000003,44.36862945711121,253.6094994,249.1520555453078,258.0669432546922,2.2287219273461014,-1.3458378827778388,0.704178244899822,1.4817203788489213
2018-06-27,248.52999900000003,3433800,248.88000499999998,38.94134991819966,253.51549915000004,248.7252619711613,258.30573632883875,2.3951185894193627,-2.081525387521049,0.2891066325679219,1.2431976295927214
2018-06-28,248.88000499999998,2638400,249.50999500000003,40.26547201741058,253.51999975000004,248.74739346662335,258.2926060333767,2.386303141688346,-1.9444280439228645,-0.011465880029049913,0.9922649276683672
2018-06-29,249.50999500000003,3711600,249.80000299999998,42.67519048269851,253.42499930000002,248.41827566071987,258.4317229392802,2.503361819640078,-1.5638987018516062,-0.19657088699216274,0.7544977647362612
2018-07-02,249.80000299999998,1943100,248.789993,43.79913500490345,253.28899925000005,248.04899792536995,258.5290005746301,2.620000662315044,-1.331677621377843,-0.31622151196904724,0.5403539093951996
2018-07-03,248.789993,1157900,250.919998,40.798926938971384,253.08499915000002,247.4899791988176,258.68001910118244,2.797509975591205,-1.5352960981282404,-0.4869318134527134,0.334896764825617
2018-07-05,250.919998,1948100,253.00999500000003,48.76893653625506,252.88649910000004,247.28003138146912,258.492966818531,2.803233859265467,-0.7015116107777495,-0.4452151913849036,0.17887437358351288
2018-07-06,253.00999500000003,2622200,255.25,55.14933594882768,252.79849865,247.25818854424534,258.33880875575466,2.77015505287733,0.07634819927511058,-0.24073414342424826,0.09495267018196066
2018-07-09,255.25,3979500,256.140015,60.78624394476175,252.7824983,247.27253168575328,258.2924649142467,2.7549833071233465,0.8956503270346453,0.10090507242438207,0.09614315063044494
2018-07-10,256.140015,1314500,254.38999900000002,62.78746186602537,252.79449934999997,247.25645061605397,258.33254808394594,2.7690243669729986,1.2081929252422001,0.43841955695052093,0.16459843189446016
2018-07-11,254.38999900000002,2335100,256.570007,56.66405689992266,252.69749994999998,247.34572104134458,258.0492788586554,2.6758894543277063,0.6324996151327421,0.5582553319273984,0.2433298119010478
2018-07-12,256.570007,2874000,256.790009,61.6778935329546,252.76050039999996,247.25960099912584,258.2613998008741,2.7504497004370596,1.3850486338269234,0.8196856475710774,0.3586009790350537
2018-07-13,256.790009,1814500,256.630005,62.15377383881229,252.79750144999997,247.19949644061342,258.3955064593865,2.7990025046932745,1.4264037075013414,1.0327188390574804,0.4934245510395391
2018-07-16,256.630005,993500,257.730011,61.55508496338807,252.8375016,247.14279661974692,258.5322065802531,2.8473524901265397,1.3319402543769505,1.1750924581530455,0.6297581324622403
2018-07-17,257.730011,1825900,258.200012,64.11428474204487,252.96300209999995,246.96144127986858,258.9645629201313,3.0007804100656816,1.5885897161984255,1.3609971402574672,0.7760059340212857
2018-07-18,258.200012,2606800,257.22000099999997,65.18081289314839,253.16050269999997,246.75607546961058,259.5649299303894,3.202213615194696,1.5737580016796113,1.5286319750657071,0.9265311422301701
2018-07-19,257.22000099999997,2050500,256.980011,61.102975292531,253.28600239999997,246.67015778083382,259.9018470191661,3.307922309583072,1.1892657178202692,1.5643719855272593,1.054099310889588
2018-07-20,256.980011,2710700,257.47000099999997,60.111201919811045,253.47900319999994,246.67135815888983,260.28664824111,3.4038225205550483,1.0285518057590022,1.5554013158258897,1.1543597118768483
2018-07-23,257.47000099999997,1447000,258.679993,61.485720510926605,253.67400289999995,246.64720506433196,260.70080073566794,3.513398917834003,1.0804346983576343,1.5697351636002566,1.23743480222153
